"","LOAD_TIME","FFP_DATE","LAST_TO_END","FLIGHT_COUNT","SEG_KM_SUM","avg_discount"
"59611","2014/3/31","2012/5/1",322,2,2317,0.513724644
"59612","2014/3/31","2007/8/15",445,2,1190,1
"59613","2014/3/31","2008/7/26",140,2,3500,0.34
"59614","2014/3/31","2008/9/11",659,2,1190,1
"59615","2014/3/31","2013/1/28",404,2,1190,1
"59616","2014/3/31","2008/9/29",188,2,3041,0.391269319
"59617","2014/3/31","2013/3/12",297,2,1339,0.888521285
"59618","2014/3/31","2012/7/11",598,2,2023,0.587988136
"59619","2014/3/31","2007/6/18",649,2,2972,0.4
"59620","2014/3/31","2009/12/11",307,2,1486,0.8
"59621","2014/3/31","2013/1/9",437,2,2972,0.4
"59622","2014/3/31","2011/5/10",336,2,1224,0.97124183
"59623","2014/3/31","2005/11/22",521,4,1161,1.023944875
"59624","2014/3/31","2013/3/28",167,2,1234,0.963241491
"59625","2014/3/31","2012/1/5",289,2,1630,0.729190184
"59626","2014/3/31","2008/2/8",532,2,2376,0.5
"59627","2014/3/31","2012/5/17",427,2,1568,0.75752551
"59628","2014/3/31","2010/11/19",145,3,3032,0.391738127
"59629","2014/3/31","2012/10/16",45,4,4314,0.275201669
"59630","2014/3/31","2013/1/30",246,2,3597,0.33
"59631","2014/3/31","2013/3/20",90,2,2915,0.40690566
"59632","2014/3/31","2005/11/15",321,3,1889,0.627845421
"59633","2014/3/31","2008/8/2",373,3,1652,0.717675545
"59634","2014/3/31","2010/9/9",37,2,2528,0.468924051
"59635","2014/3/31","2007/2/5",132,3,3220,0.368136646
"59636","2014/3/31","2011/8/8",183,2,2270,0.522061674
"59637","2014/3/31","2010/12/29",136,2,2611,0.453623133
"59638","2014/3/31","2005/7/17",29,2,1732,0.683712471
"59639","2014/3/31","2012/10/19",368,2,1691,0.7
"59640","2014/3/31","2007/6/30",369,2,2261,0.523463069
"59641","2014/3/31","2012/11/13",415,2,1820,0.65
"59642","2014/3/31","2013/3/23",3,2,1714,0.69
"59643","2014/3/31","2012/9/26",187,2,2464,0.479955357
"59644","2014/3/31","2013/3/7",252,2,4223,0.28
"59645","2014/3/31","2012/12/11",210,2,4200,0.281485714
"59646","2014/3/31","2010/12/23",539,2,2627,0.449790636
"59647","2014/3/31","2006/8/10",389,2,2065,0.572154964
"59648","2014/3/31","2009/9/20",82,2,2377,0.497050905
"59649","2014/3/31","2007/6/15",189,2,1298,0.91
"59650","2014/3/31","2013/3/1",211,2,1298,0.91
"59651","2014/3/31","2008/7/5",170,2,1298,0.91
"59652","2014/3/31","2009/4/29",203,2,1298,0.91
"59653","2014/3/31","2012/2/26",111,2,1298,0.91
"59654","2014/3/31","2011/8/22",113,2,1298,0.91
"59655","2014/3/31","2012/8/26",300,3,2128,0.555
"59656","2014/3/31","2011/2/8",534,2,1270,0.92992126
"59657","2014/3/31","2011/12/18",698,2,1312,0.9
"59658","2014/3/31","2013/3/17",381,2,2951,0.4
"59659","2014/3/31","2010/12/13",308,2,3934,0.3
"59660","2014/3/31","2011/1/14",504,2,1180,1
"59661","2014/3/31","2009/6/29",24,2,1380,0.855
"59662","2014/3/31","2013/3/3",134,2,1380,0.855
"59663","2014/3/31","2006/10/30",166,2,1456,0.81
"59664","2014/3/31","2006/4/3",602,2,2254,0.523136646
"59665","2014/3/31","2009/1/6",507,3,4716,0.25
"59666","2014/3/31","2011/1/13",600,2,1436,0.820961003
"59667","2014/3/31","2005/11/7",50,2,1332,0.885
"59668","2014/3/31","2010/11/29",533,3,3325,0.354511278
"59669","2014/3/31","2010/9/18",127,2,1746,0.675
"59670","2014/3/31","2012/11/27",488,2,1746,0.675
"59671","2014/3/31","2013/3/9",388,2,1746,0.675
"59672","2014/3/31","2012/6/5",332,3,1644,0.716666667
"59673","2014/3/31","2008/1/13",510,2,2009,0.586460926
"59674","2014/3/31","2008/3/2",309,2,4188,0.281303725
"59675","2014/3/31","2010/7/13",503,2,1628,0.723587224
"59676","2014/3/31","2013/1/10",138,2,2243,0.525082479
"59677","2014/3/31","2008/12/10",217,2,2030,0.58
"59678","2014/3/31","2007/5/29",682,2,2616,0.45
"59679","2014/3/31","2009/6/18",592,2,2243,0.524431565
"59680","2014/3/31","2012/11/24",101,3,3237,0.363333333
"59681","2014/3/31","2013/3/15",360,4,1873,0.627896423
"59682","2014/3/31","2006/7/13",646,3,1327,0.885908063
"59683","2014/3/31","2010/5/13",536,2,3183,0.369227144
"59684","2014/3/31","2011/11/13",220,3,3567,0.329461733
"59685","2014/3/31","2008/2/3",73,2,2839,0.413786545
"59686","2014/3/31","2006/1/15",37,2,1298,0.905
"59687","2014/3/31","2010/6/7",140,2,2857,0.411113056
"59688","2014/3/31","2007/10/16",115,2,2329,0.504229283
"59689","2014/3/31","2012/11/30",463,2,1862,0.630665951
"59690","2014/3/31","2009/12/3",56,3,1800,0.652266667
"59691","2014/3/31","2011/11/8",220,4,3237,0.362647513
"59692","2014/3/31","2011/12/22",198,2,1911,0.614275249
"59693","2014/3/31","2006/5/18",118,2,2523,0.465208086
"59694","2014/3/31","2010/5/20",207,2,1380,0.85
"59695","2014/3/31","2013/1/10",418,2,1380,0.85
"59696","2014/3/31","2013/1/7",448,2,4692,0.25
"59697","2014/3/31","2012/12/19",173,2,2864,0.409385475
"59698","2014/3/31","2005/4/1",641,2,1621,0.723257249
"59699","2014/3/31","2006/11/20",662,2,1724,0.680046404
"59700","2014/3/31","2008/5/3",114,2,1332,0.88
"59701","2014/3/31","2011/1/30",426,2,2930,0.4
"59702","2014/3/31","2007/6/10",146,2,2930,0.4
"59703","2014/3/31","2007/11/26",52,2,2020,0.58
"59704","2014/3/31","2008/10/26",23,2,2020,0.58
"59705","2014/3/31","2011/3/15",124,2,1392,0.841149425
"59706","2014/3/31","2008/1/5",257,3,3222,0.363333333
"59707","2014/3/31","2013/1/4",262,2,2150,0.544465116
"59708","2014/3/31","2011/5/18",25,2,1858,0.63
"59709","2014/3/31","2012/1/24",413,3,2925,0.4
"59710","2014/3/31","2009/11/11",3,3,3969,0.294764424
"59711","2014/3/31","2006/1/26",23,3,1737,0.673333333
"59712","2014/3/31","2010/11/1",85,2,2138,0.546987839
"59713","2014/3/31","2009/12/11",201,2,1467,0.797150648
"59714","2014/3/31","2013/3/23",272,2,1809,0.646274185
"59715","2014/3/31","2008/8/8",7,2,1373,0.851500364
"59716","2014/3/31","2009/8/27",399,2,1227,0.952730236
"59717","2014/3/31","2009/6/16",638,2,2750,0.425
"59718","2014/3/31","2005/8/19",665,2,2750,0.425
"59719","2014/3/31","2012/1/31",377,2,1870,0.625
"59720","2014/3/31","2011/6/30",229,2,1220,0.957967213
"59721","2014/3/31","2009/3/19",345,2,2750,0.424872727
"59722","2014/3/31","2011/6/16",216,4,3436,0.34
"59723","2014/3/31","2012/4/11",720,2,1298,0.9
"59724","2014/3/31","2009/2/8",448,2,1298,0.9
"59725","2014/3/31","2008/12/3",724,2,1298,0.9
"59726","2014/3/31","2012/12/26",398,2,1298,0.9
"59727","2014/3/31","2012/2/8",81,2,1298,0.9
"59728","2014/3/31","2012/5/10",691,2,1298,0.9
"59729","2014/3/31","2007/6/7",621,2,1298,0.9
"59730","2014/3/31","2008/5/20",162,2,1298,0.9
"59731","2014/3/31","2011/2/15",62,2,1298,0.9
"59732","2014/3/31","2012/2/26",684,2,1298,0.9
"59733","2014/3/31","2006/6/18",5,2,1298,0.9
"59734","2014/3/31","2011/8/2",62,2,1298,0.9
"59735","2014/3/31","2012/10/16",191,3,1968,0.593333333
"59736","2014/3/31","2008/9/21",18,2,1692,0.69
"59737","2014/3/31","2008/7/30",23,2,2338,0.499264328
"59738","2014/3/31","2012/1/18",421,2,1506,0.775
"59739","2014/3/31","2010/11/1",92,2,1942,0.600947477
"59740","2014/3/31","2010/3/21",193,2,2622,0.445
"59741","2014/3/31","2013/1/2",140,2,2622,0.445
"59742","2014/3/31","2012/4/12",618,2,1866,0.625
"59743","2014/3/31","2012/8/9",389,2,1866,0.625
"59744","2014/3/31","2012/10/8",508,2,1866,0.625
"59745","2014/3/31","2011/5/7",48,2,2712,0.43
"59746","2014/3/31","2006/3/22",160,2,1380,0.845
"59747","2014/3/31","2012/9/22",13,2,1370,0.851131387
"59748","2014/3/31","2008/3/21",82,2,2511,0.464257268
"59749","2014/3/31","2011/11/25",553,2,1332,0.875
"59750","2014/3/31","2011/4/13",142,2,2497,0.466411694
"59751","2014/3/31","2011/6/15",325,2,1294,0.9
"59752","2014/3/31","2012/2/6",452,2,1294,0.9
"59753","2014/3/31","2006/6/16",474,2,1294,0.9
"59754","2014/3/31","2012/10/16",177,2,2616,0.445
"59755","2014/3/31","2012/4/17",524,3,1164,1
"59756","2014/3/31","2010/11/12",87,2,1508,0.771797082
"59757","2014/3/31","2010/10/29",143,3,4215,0.276097272
"59758","2014/3/31","2011/1/31",502,3,4297,0.270828485
"59759","2014/3/31","2013/1/24",310,3,1983,0.586762481
"59760","2014/3/31","2010/5/18",201,2,2122,0.548317625
"59761","2014/3/31","2013/3/3",274,2,4154,0.28
"59762","2014/3/31","2011/8/11",268,2,2497,0.465706848
"59763","2014/3/31","2013/1/30",400,2,2020,0.575
"59764","2014/3/31","2010/12/30",393,2,2020,0.575
"59765","2014/3/31","2006/4/20",255,2,1688,0.688009479
"59766","2014/3/31","2013/3/8",140,2,1789,0.648993851
"59767","2014/3/31","2005/3/12",146,2,1651,0.702822532
"59768","2014/3/31","2012/6/18",651,2,1160,1
"59769","2014/3/31","2012/8/21",587,2,1160,1
"59770","2014/3/31","2009/12/2",725,2,1160,1
"59771","2014/3/31","2012/7/2",635,2,1160,1
"59772","2014/3/31","2011/11/8",600,2,1160,1
"59773","2014/3/31","2012/5/23",638,2,1160,1
"59774","2014/3/31","2010/11/12",659,2,1160,1
"59775","2014/3/31","2012/7/12",625,2,1160,1
"59776","2014/3/31","2008/11/1",218,2,3052,0.38
"59777","2014/3/31","2012/4/8",723,2,2899,0.4
"59778","2014/3/31","2012/8/14",595,2,2899,0.4
"59779","2014/3/31","2012/8/15",594,2,2899,0.4
"59780","2014/3/31","2013/2/27",398,2,2899,0.4
"59781","2014/3/31","2009/9/8",269,2,1861,0.622944653
"59782","2014/3/31","2012/11/9",99,2,1695,0.683380531
"59783","2014/3/31","2011/1/13",328,2,2332,0.496698113
"59784","2014/3/31","2008/5/11",491,2,1943,0.596037056
"59785","2014/3/31","2011/10/16",339,2,1158,1
"59786","2014/3/31","2005/10/18",514,2,1158,1
"59787","2014/3/31","2013/3/24",372,2,1158,1
"59788","2014/3/31","2011/9/19",605,2,1158,1
"59789","2014/3/31","2012/10/30",487,2,1158,1
"59790","2014/3/31","2012/8/22",585,2,1158,1
"59791","2014/3/31","2012/10/25",522,2,1158,1
"59792","2014/3/31","2013/3/24",372,2,1158,1
"59793","2014/3/31","2012/1/17",531,2,1158,1
"59794","2014/3/31","2012/3/13",597,2,1158,1
"59795","2014/3/31","2007/5/26",601,2,1158,1
"59796","2014/3/31","2009/2/26",609,2,1158,1
"59797","2014/3/31","2011/6/20",338,2,1158,1
"59798","2014/3/31","2012/6/1",606,2,1158,1
"59799","2014/3/31","2010/7/27",717,2,1158,1
"59800","2014/3/31","2012/4/29",702,2,1158,1
"59801","2014/3/31","2011/5/27",668,2,1158,1
"59802","2014/3/31","2012/4/20",599,2,1158,1
"59803","2014/3/31","2011/2/5",513,2,3308,0.35
"59804","2014/3/31","2007/12/16",561,2,2054,0.56365628
"59805","2014/3/31","2011/8/11",420,2,2572,0.45
"59806","2014/3/31","2011/9/2",517,2,2572,0.45
"59807","2014/3/31","2008/10/11",227,2,2071,0.558860454
"59808","2014/3/31","2009/3/21",78,3,1705,0.678815249
"59809","2014/3/31","2009/8/21",339,2,2893,0.4
"59810","2014/3/31","2012/6/5",655,2,2892,0.4
"59811","2014/3/31","2013/2/20",397,2,2892,0.4
"59812","2014/3/31","2007/6/26",140,3,5827,0.198515531
"59813","2014/3/31","2011/10/31",199,3,2570,0.45
"59814","2014/3/31","2012/4/21",711,2,1623,0.712569316
"59815","2014/3/31","2011/2/5",53,2,1417,0.815800988
"59816","2014/3/31","2007/11/8",93,3,3289,0.351228337
"59817","2014/3/31","2012/1/21",390,2,2549,0.453020792
"59818","2014/3/31","2012/9/11",300,2,3499,0.33
"59819","2014/3/31","2011/8/18",503,3,1611,0.716666667
"59820","2014/3/31","2012/6/20",473,2,1704,0.677230047
"59821","2014/3/31","2012/9/6",172,2,2780,0.415
"59822","2014/3/31","2013/1/24",222,2,1989,0.58
"59823","2014/3/31","2012/4/20",708,2,1442,0.8
"59824","2014/3/31","2011/3/18",576,2,1572,0.733778626
"59825","2014/3/31","2011/4/20",164,2,2398,0.480992494
"59826","2014/3/31","2010/12/13",16,3,4288,0.268966884
"59827","2014/3/31","2012/11/25",450,2,1774,0.65
"59828","2014/3/31","2013/1/10",348,2,1774,0.65
"59829","2014/3/31","2012/9/16",561,2,1774,0.65
"59830","2014/3/31","2011/8/23",661,2,2007,0.574414549
"59831","2014/3/31","2012/5/28",104,2,1228,0.938705212
"59832","2014/3/31","2011/7/12",14,2,3390,0.34
"59833","2014/3/31","2010/11/14",2,2,3390,0.34
"59834","2014/3/31","2010/9/8",170,2,3390,0.34
"59835","2014/3/31","2012/2/19",47,4,2316,0.4975
"59836","2014/3/31","2005/7/20",580,4,1631,0.706407112
"59837","2014/3/31","2006/11/22",433,3,1655,0.696072508
"59838","2014/3/31","2011/6/8",669,2,1152,1
"59839","2014/3/31","2010/12/16",394,2,1152,1
"59840","2014/3/31","2011/1/27",404,3,2209,0.521367134
"59841","2014/3/31","2010/8/28",279,2,3248,0.354482759
"59842","2014/3/31","2010/12/22",277,2,2407,0.478234317
"59843","2014/3/31","2007/11/15",297,2,2616,0.44
"59844","2014/3/31","2013/2/4",314,2,1700,0.676823529
"59845","2014/3/31","2011/6/8",401,2,1977,0.581866464
"59846","2014/3/31","2012/11/10",290,2,1852,0.620950324
"59847","2014/3/31","2011/12/27",306,2,3488,0.329701835
"59848","2014/3/31","2013/1/10",238,3,2920,0.39359589
"59849","2014/3/31","2011/3/27",588,2,1203,0.955361596
"59850","2014/3/31","2011/9/2",36,2,2675,0.429540187
"59851","2014/3/31","2010/4/28",78,2,1298,0.885
"59852","2014/3/31","2011/10/28",28,2,1298,0.885
"59853","2014/3/31","2012/7/25",227,2,1298,0.885
"59854","2014/3/31","2012/3/20",218,2,1298,0.885
"59855","2014/3/31","2012/8/14",185,2,1298,0.885
"59856","2014/3/31","2012/5/13",485,2,1914,0.6
"59857","2014/3/31","2009/12/4",617,3,2871,0.4
"59858","2014/3/31","2011/12/26",219,3,3381,0.339597752
"59859","2014/3/31","2009/7/3",51,2,1312,0.875
"59860","2014/3/31","2012/12/20",247,2,2229,0.514917003
"59861","2014/3/31","2012/12/26",47,3,1812,0.633333333
"59862","2014/3/31","2009/6/19",468,2,3557,0.322589261
"59863","2014/3/31","2008/9/21",36,2,2515,0.456031809
"59864","2014/3/31","2008/4/13",104,2,3167,0.362109252
"59865","2014/3/31","2011/9/13",255,3,1671,0.686229803
"59866","2014/3/31","2011/10/14",687,2,3279,0.349588289
"59867","2014/3/31","2009/10/12",531,2,1910,0.6
"59868","2014/3/31","2008/9/16",98,2,3820,0.3
"59869","2014/3/31","2011/8/5",311,2,1672,0.685406699
"59870","2014/3/31","2011/10/29",374,3,4578,0.25
"59871","2014/3/31","2009/11/25",669,2,1419,0.806483439
"59872","2014/3/31","2012/10/23",12,2,1473,0.776863544
"59873","2014/3/31","2006/8/10",94,2,1486,0.77
"59874","2014/3/31","2006/3/30",600,2,2911,0.392957746
"59875","2014/3/31","2007/11/18",371,2,2875,0.397565217
"59876","2014/3/31","2012/4/27",698,2,4570,0.25
"59877","2014/3/31","2006/11/18",441,2,3072,0.371875
"59878","2014/3/31","2012/12/26",99,2,1543,0.740239793
"59879","2014/3/31","2007/6/30",225,2,2752,0.415
"59880","2014/3/31","2009/1/13",99,2,2752,0.415
"59881","2014/3/31","2006/1/15",125,2,2102,0.543139867
"59882","2014/3/31","2013/1/8",424,2,2682,0.425615213
"59883","2014/3/31","2010/10/23",503,2,1522,0.75
"59884","2014/3/31","2013/1/21",436,2,1522,0.75
"59885","2014/3/31","2012/9/19",107,2,2750,0.415054545
"59886","2014/3/31","2013/1/4",36,3,4125,0.276666667
"59887","2014/3/31","2012/12/12",86,4,4188,0.2725
"59888","2014/3/31","2007/4/27",304,2,1584,0.72
"59889","2014/3/31","2008/10/6",192,2,1295,0.880648649
"59890","2014/3/31","2011/1/24",43,2,2469,0.461773998
"59891","2014/3/31","2005/10/19",241,2,1761,0.647001704
"59892","2014/3/31","2006/8/27",548,2,1260,0.904126984
"59893","2014/3/31","2011/2/20",189,2,1827,0.623448276
"59894","2014/3/31","2006/6/12",504,2,1139,1
"59895","2014/3/31","2007/7/3",51,2,2557,0.44540086
"59896","2014/3/31","2006/6/16",419,2,1511,0.7524818
"59897","2014/3/31","2010/5/9",622,2,1624,0.7
"59898","2014/3/31","2008/2/10",455,2,2430,0.467674897
"59899","2014/3/31","2008/9/24",682,2,1828,0.621635667
"59900","2014/3/31","2012/11/13",128,2,3342,0.34
"59901","2014/3/31","2012/6/25",605,2,1755,0.647435897
"59902","2014/3/31","2010/2/9",470,2,2392,0.475
"59903","2014/3/31","2011/11/21",201,2,1610,0.705652174
"59904","2014/3/31","2012/4/6",724,3,1212,0.937293729
"59905","2014/3/31","2013/3/11",144,3,1475,0.77
"59906","2014/3/31","2011/8/6",68,2,1298,0.875
"59907","2014/3/31","2005/9/9",419,2,1298,0.875
"59908","2014/3/31","2012/2/9",335,3,3618,0.31384743
"59909","2014/3/31","2012/2/23",728,2,1622,0.7
"59910","2014/3/31","2012/7/21",619,2,1622,0.7
"59911","2014/3/31","2012/11/30",164,2,1234,0.92
"59912","2014/3/31","2012/1/17",454,3,3585,0.316666667
"59913","2014/3/31","2010/3/29",524,3,3585,0.316666667
"59914","2014/3/31","2008/12/16",125,2,3338,0.34
"59915","2014/3/31","2010/9/9",607,2,1746,0.65
"59916","2014/3/31","2011/1/4",661,2,1746,0.65
"59917","2014/3/31","2008/5/17",120,3,1792,0.63328683
"59918","2014/3/31","2008/2/27",9,3,1987,0.570770005
"59919","2014/3/31","2013/1/23",404,2,1134,1
"59920","2014/3/31","2006/4/5",328,2,1134,1
"59921","2014/3/31","2007/6/18",558,2,1134,1
"59922","2014/3/31","2008/2/4",709,2,1134,1
"59923","2014/3/31","2011/4/15",168,2,1253,0.90499601
"59924","2014/3/31","2010/5/26",174,3,2283,0.496666667
"59925","2014/3/31","2012/3/15",285,2,1862,0.608888292
"59926","2014/3/31","2011/12/30",46,2,2135,0.53098829
"59927","2014/3/31","2008/12/22",126,4,2234,0.507452999
"59928","2014/3/31","2006/7/18",569,2,1744,0.65
"59929","2014/3/31","2011/4/12",124,2,2151,0.526782892
"59930","2014/3/31","2008/11/13",52,2,3723,0.304335214
"59931","2014/3/31","2010/5/31",455,2,4532,0.25
"59932","2014/3/31","2010/4/5",400,2,2158,0.525
"59933","2014/3/31","2013/3/1",170,2,2263,0.500600972
"59934","2014/3/31","2010/4/15",78,2,2263,0.500600972
"59935","2014/3/31","2012/8/10",595,2,1618,0.7
"59936","2014/3/31","2011/9/21",183,2,2075,0.54573494
"59937","2014/3/31","2012/11/30",206,2,4044,0.28
"59938","2014/3/31","2011/10/13",651,2,1332,0.85
"59939","2014/3/31","2007/10/18",386,2,1332,0.85
"59940","2014/3/31","2010/4/20",631,2,1332,0.85
"59941","2014/3/31","2011/1/27",92,2,2882,0.392827897
"59942","2014/3/31","2012/2/20",4,4,3546,0.319187817
"59943","2014/3/31","2011/10/18",36,2,1380,0.82
"59944","2014/3/31","2010/7/6",48,2,1901,0.594944766
"59945","2014/3/31","2012/10/30",513,2,1527,0.740635232
"59946","2014/3/31","2013/3/3",264,2,2655,0.425875706
"59947","2014/3/31","2012/5/16",286,3,2332,0.484716981
"59948","2014/3/31","2008/7/25",26,2,2055,0.550043796
"59949","2014/3/31","2009/8/7",396,2,1282,0.881435257
"59950","2014/3/31","2009/1/17",411,2,1808,0.625
"59951","2014/3/31","2012/9/19",385,3,3567,0.316666667
"59952","2014/3/31","2012/5/21",655,2,1506,0.75
"59953","2014/3/31","2010/6/10",268,2,2305,0.49
"59954","2014/3/31","2011/12/14",523,2,2946,0.383350305
"59955","2014/3/31","2007/9/4",29,3,1529,0.738574232
"59956","2014/3/31","2012/7/11",2,2,1460,0.773479452
"59957","2014/3/31","2012/6/26",128,2,1298,0.87
"59958","2014/3/31","2013/3/13",60,2,1298,0.87
"59959","2014/3/31","2011/2/22",714,2,4516,0.25
"59960","2014/3/31","2009/1/12",71,2,1980,0.57
"59961","2014/3/31","2012/5/15",317,2,2682,0.420693512
"59962","2014/3/31","2012/11/13",441,2,1610,0.700745342
"59963","2014/3/31","2012/2/26",152,2,1820,0.619807692
"59964","2014/3/31","2007/12/18",386,2,2102,0.536584206
"59965","2014/3/31","2011/5/14",196,2,1508,0.747931034
"59966","2014/3/31","2011/8/8",337,2,1773,0.635984208
"59967","2014/3/31","2013/3/17",380,2,2819,0.4
"59968","2014/3/31","2013/2/16",336,2,1985,0.567758186
"59969","2014/3/31","2013/2/2",422,2,2254,0.5
"59970","2014/3/31","2011/2/23",155,3,3019,0.373289169
"59971","2014/3/31","2007/11/17",110,4,3820,0.295
"59972","2014/3/31","2013/1/6",364,2,2228,0.505745063
"59973","2014/3/31","2013/3/4",249,2,1982,0.568309788
"59974","2014/3/31","2012/3/8",454,2,1282,0.878549142
"59975","2014/3/31","2012/4/21",207,3,2283,0.493333333
"59976","2014/3/31","2009/11/27",544,3,3175,0.354629921
"59977","2014/3/31","2011/8/11",328,2,3126,0.360044786
"59978","2014/3/31","2012/4/20",117,3,1913,0.588332462
"59979","2014/3/31","2011/1/15",443,2,2813,0.4
"59980","2014/3/31","2011/10/16",183,2,1757,0.640341491
"59981","2014/3/31","2008/4/30",552,2,1628,0.691031941
"59982","2014/3/31","2013/2/4",363,2,4500,0.25
"59983","2014/3/31","2013/2/1",408,2,1800,0.625
"59984","2014/3/31","2007/2/1",19,2,2616,0.43
"59985","2014/3/31","2013/1/11",215,2,3308,0.34
"59986","2014/3/31","2012/3/16",554,2,2111,0.532591189
"59987","2014/3/31","2012/9/19",156,2,2254,0.498757764
"59988","2014/3/31","2007/4/6",364,2,2254,0.498757764
"59989","2014/3/31","2007/8/17",707,2,2147,0.523428039
"59990","2014/3/31","2013/3/15",94,2,3877,0.289852979
"59991","2014/3/31","2012/4/7",714,2,2809,0.4
"59992","2014/3/31","2013/1/18",77,2,3404,0.33
"59993","2014/3/31","2012/12/23",226,2,2880,0.39
"59994","2014/3/31","2012/5/24",31,2,2994,0.375
"59995","2014/3/31","2012/4/29",30,2,1276,0.879741379
"59996","2014/3/31","2012/6/30",29,2,2234,0.502448523
"59997","2014/3/31","2010/5/20",695,2,1870,0.6
"59998","2014/3/31","2006/6/13",253,4,1472,0.761990489
"59999","2014/3/31","2011/7/6",51,2,3934,0.285
"60000","2014/3/31","2008/11/25",292,2,1456,0.77
"60001","2014/3/31","2012/9/28",150,3,3966,0.282574382
"60002","2014/3/31","2006/1/7",111,2,1494,0.75
"60003","2014/3/31","2011/7/3",627,2,1494,0.75
"60004","2014/3/31","2009/8/11",647,3,2443,0.458616455
"60005","2014/3/31","2013/1/8",285,2,3393,0.33
"60006","2014/3/31","2012/7/18",211,3,2524,0.443553883
"60007","2014/3/31","2008/7/8",7,2,1319,0.848468537
"60008","2014/3/31","2013/2/14",14,2,1244,0.899565916
"60009","2014/3/31","2011/3/15",576,2,2552,0.438440439
"60010","2014/3/31","2007/6/14",159,2,2572,0.435
"60011","2014/3/31","2012/9/2",191,2,1522,0.735
"60012","2014/3/31","2011/5/11",35,2,2129,0.525382809
"60013","2014/3/31","2009/2/26",222,2,1228,0.910570033
"60014","2014/3/31","2013/3/24",51,2,2767,0.403979039
"60015","2014/3/31","2012/9/26",284,2,1228,0.909429967
"60016","2014/3/31","2012/7/13",257,2,2376,0.47
"60017","2014/3/31","2012/7/4",78,2,1718,0.65
"60018","2014/3/31","2013/3/4",245,2,1718,0.65
"60019","2014/3/31","2012/7/24",136,3,1756,0.635569476
"60020","2014/3/31","2012/6/28",643,2,1312,0.85
"60021","2014/3/31","2007/11/1",696,2,1312,0.85
"60022","2014/3/31","2012/4/4",336,2,1312,0.85
"60023","2014/3/31","2012/1/24",11,2,2187,0.509913123
"60024","2014/3/31","2009/1/11",365,2,2099,0.531110052
"60025","2014/3/31","2007/7/28",51,2,3052,0.365
"60026","2014/3/31","2008/10/31",189,2,1762,0.631963678
"60027","2014/3/31","2012/9/19",266,2,3774,0.295
"60028","2014/3/31","2010/9/1",286,3,3402,0.327189888
"60029","2014/3/31","2011/4/18",84,3,4018,0.276978596
"60030","2014/3/31","2008/11/27",476,2,2780,0.4
"60031","2014/3/31","2011/11/30",457,2,2780,0.4
"60032","2014/3/31","2012/6/4",561,2,2780,0.4
"60033","2014/3/31","2011/7/8",615,2,2780,0.4
"60034","2014/3/31","2012/7/8",598,2,2780,0.4
"60035","2014/3/31","2011/9/24",367,2,2780,0.4
"60036","2014/3/31","2013/3/9",171,2,2664,0.417364865
"60037","2014/3/31","2008/1/1",337,2,2616,0.425
"60038","2014/3/31","2011/4/27",197,2,2158,0.515
"60039","2014/3/31","2012/6/7",376,2,1370,0.810510949
"60040","2014/3/31","2007/7/11",215,2,1757,0.631701764
"60041","2014/3/31","2006/10/28",712,2,1387,0.8
"60042","2014/3/31","2013/1/3",295,2,1582,0.700986094
"60043","2014/3/31","2011/1/4",480,2,1774,0.625
"60044","2014/3/31","2007/11/24",230,2,1774,0.625
"60045","2014/3/31","2006/8/17",152,2,1746,0.635
"60046","2014/3/31","2010/3/11",647,2,1183,0.937109045
"60047","2014/3/31","2012/9/5",6,6,3772,0.293743372
"60048","2014/3/31","2006/11/26",546,2,1528,0.725
"60049","2014/3/31","2011/2/9",334,3,1295,0.855289575
"60050","2014/3/31","2013/3/11",174,3,2494,0.443592622
"60051","2014/3/31","2011/8/21",114,3,2680,0.412761194
"60052","2014/3/31","2010/8/22",556,3,3644,0.303430296
"60053","2014/3/31","2008/9/27",151,2,2708,0.408242245
"60054","2014/3/31","2012/8/22",110,2,1228,0.9
"60055","2014/3/31","2011/12/12",179,2,2469,0.447557716
"60056","2014/3/31","2009/3/2",493,2,2185,0.505675057
"60057","2014/3/31","2012/6/4",13,2,2103,0.525392297
"60058","2014/3/31","2006/9/9",167,3,3564,0.31
"60059","2014/3/31","2012/11/9",505,2,1578,0.7
"60060","2014/3/31","2011/11/16",112,2,1411,0.782473423
"60061","2014/3/31","2012/3/22",559,2,1641,0.672760512
"60062","2014/3/31","2008/2/25",440,2,1380,0.8
"60063","2014/3/31","2011/12/12",694,2,2760,0.4
"60064","2014/3/31","2009/12/2",173,2,2782,0.396714594
"60065","2014/3/31","2008/3/12",573,2,1659,0.665159735
"60066","2014/3/31","2012/2/17",202,3,1508,0.731750663
"60067","2014/3/31","2011/1/13",240,2,2364,0.466751269
"60068","2014/3/31","2013/3/19",273,2,1298,0.85
"60069","2014/3/31","2012/8/31",576,2,1298,0.85
"60070","2014/3/31","2013/1/1",27,2,1298,0.85
"60071","2014/3/31","2010/12/29",677,3,1947,0.566666667
"60072","2014/3/31","2011/2/21",598,2,1298,0.85
"60073","2014/3/31","2012/7/27",613,2,1298,0.85
"60074","2014/3/31","2013/3/1",273,2,1298,0.85
"60075","2014/3/31","2012/12/27",391,2,1298,0.85
"60076","2014/3/31","2013/3/1",258,2,1298,0.85
"60077","2014/3/31","2012/9/3",103,2,1589,0.69408433
